Entités intégrées;Adresse;Mode d'intégration;Date de clôture;Pourcentage de capital détenu;
;;;;;
A - Mandataire(s) (association de financement ou mandataire financier personne physique);;;;;
AFIR (AFEMA);68 rue du Rocher, 75008 Paris;Intégration Globale;31/12/2022;n.a;
B - Entités concernées;;;;;
;;;;;
comité La république Renaissance! Fontenay-aux-roses;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Garches Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Gennevilliers;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Issy-les-Moulineaux;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La Garenne Colombes Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Plessis Robinson;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Levallois Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Malakoff;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Marnes la Coquette;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Meudon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Montrouge;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance! Nanterre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Neuilly !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Puteaux Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Rueil-Malmaison;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Saint-Cloud;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Sceaux;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Sèvres;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance! Suresnes;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vanves Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Vaucresson Marnes-la-Coquette;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Ville d'Avray;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Villeneuve la Garenne Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Agde Renaissance.;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité VAL D'HERAULT  CANTON D'AGDE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité ANIANE Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Balaruc les Bains & Balaruc le Vieux Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité BEDARIEUX GRAND ORB;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Grand-Biterrois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Capestang Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-Marche-Vallée-du-Lez;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Castries-53;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Castrie Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance vignobles et garrigues;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Clapiers Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Coeur d'hérault;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Du Clermontais;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance combaillaux;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité FRONTIGNAN Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité VIC Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Gigean 34;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Grabels-363;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Grabels-Valsière Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nord grand orb;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité JACOU CLAPIERS Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance JUVIGNAC !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité LA GRANDE MOTTE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les marcheurs LGM;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Lattes;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Laverune Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Crès Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité de Lespignan;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vivre ensemble en Lodevois Larzac;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lunel-149;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance LUNEL VIEL 2;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance MARSEILLAN;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Mauguio;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Pays de l'OR;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Mauguio Carnon Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
"Comité local ""Renaissance"" de la ville de Mèze";68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance, Montagnac;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Montferrier Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Montpellier écusson;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Jeunes Avec Macron - Hérault;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité LA PAILLADE AVEC MACRON;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Mosson comity club;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lou Clapas - Boutonnet - Arceaux;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance Montpellier Port Marianne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Centre Historique Montpellier;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
"comité "" LA RÉPUBLIQUE Renaissance "" MONTPELLIER ANTIGONE.";68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité petit bard pergola;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Beaux Arts Montpellier / Castelnau-le-lez;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Mosson Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité des Arceaux Montpellier;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Malbosc Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Montpellier Méditerranée Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Montpellier Coeur de ville;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nézignan l'Évêque Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nissan;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Palavas-les-Flots Renaissance!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance PAULHAN;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Pérols;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité PEZENAS Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance 34560;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Prades le Lez Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Terre d'Avenir;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Herault;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité St Christol 34;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité EnMarche Saint-Clément!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité St Gély Renaissance!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance à Saint Georges D'Orques;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Montpellier-Sud;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité La République Renaissance Saint Jean de Védas;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint Just Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité du Pic Saint Loup;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Sauvian-Sérignan;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité SETE Renaissance 2;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Sète : les forces vives sétoises;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance  du canton de Castries et du Crès;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Teyran Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Tourbes;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Vailhauquès;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vendargues Ville;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité GIGNAC VALLÉE DE L'HÉRAULT;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
"comité ""Renaissance Vias""";68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance à Vic la Gardiole;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance Villeneuve Lès Maguelone;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Villetelle;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Acigné, Thorigné-F La République Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Bain de Bretagne - Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité BETTON Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité COMITE DE BREAL SOUS MONTFORT;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité BRUZ;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Cesson-Sévigné;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité CHANTEPIE Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Chartres de Bretagne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité de Cintré;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Combourg et la Bretagne Romantique;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Rance, Côte d'Emeraude;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vitré - Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pays de Fougères Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Geveze-En-Marche;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Goven-Laillé;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité de l'HERMITAGE Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance au RHEU (35650);68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Liffré-La Bouëxière;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Val d'anast Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité MELESSE VAL D'ILLE AUBIGNE Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance, Montfort ! En avant !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité CANTON DE MORDELLES;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité NOYAL CHATILLON SUR SEICHE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pacé-En-Marche;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité PAIMPONT-PAYS DE BROCELIANDE Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Québriac et ses environs Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Redon Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Rennes-centre-nord;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité RENNES LA POTERIE Renaissance!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Rennes Sud Gare Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Rennes-Centre-Sud Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Rennes-Tregain-Le Gast;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Bréquigny/ le Blosne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Janzé - Retiers - La Guerche de Bretagne Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Saint-Gilles;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint-Jacques Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint-Malo Agglo;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vern-sur-Seiche Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Châteauroux;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pays d’Issoudun;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pays de Valençay;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Brenne Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-Marche-Amboise;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-Marche-Bléré;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Sud Touraine Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-Marche-Château Renault;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vivre ensemble à CHINON et ALENTOURS;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité COMITE  Renaissance FONDETTES LUYNES;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité AVENIR DE JOUE LES TOURS;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité LA MEMBROLLE SUR CHOISILLE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Montbazon-Veigné;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Montlouis sur Loire - Touraine Est Vallées;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Tours Nord Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité saint cyr sur loire;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité de Langeais;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-Marche-Sorigny;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Tours Ouest Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Tours Sud Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Tours Est;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Territoire de Beaurepaire;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance Bourgoin-Jallieu;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Métropole Sud;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pays du Grésivaudan;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Grenoble 2 - Ouest;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Grenoble 1 - Centre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Grenoble 3 - Est et Sud;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Bièvre Isère;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Sud Isère;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Grésivaudan-Meylan;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les  Balcons du Dauphiné;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lyon Saint Exupéry en Dauphiné;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Roussillonnais Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint-Egrève;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint-Marcellin;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Vals du Dauphiné;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Rive gauche du Drac Vercors;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Pont de Claix, Varces, Vif et la vallée de la Gresse;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pays Viennois Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité IDA-Villefontaine;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Voiron Chartreuse;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Demain Champagnole;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité DOLE collégiale;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité de la Petite Montagne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Agglomération lédonienne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Jura Nord;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Haut-Jura;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Salins Les Bains  Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Cilaos Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance 7ème Circonscription (974);68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance LA REUNION;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité LE TAMPON Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Petite Ile Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La réunion Renaissance ! 5;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La bretagne Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La Montagne St Denis 2;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité # OUTRE MER Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
